ImageName,Label,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta1_Lambda1_LocalEnergy,Theta1_Lambda1_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude
3361_original_1199a.png_cf5f3b00-4d94-438c-aaed-5ab245ae628c.png,3361,88524,79236,86668,84229,86387,88524,79236,86668,84229,86387,86964,88476,100101,92927,94599,84067,99120,146922,205472,1513922,85032,103155,147604,206844,1520577,5718150,5684338,5656902,5674209,5709945,5718150,5684338,5656902,5674209,5709945,5721700,5684048,5654213,5673105,5712307,5733187,5704112,5638180,3178036,3354646,5733386,5704321,5638768,3178430,3355073
3361_original_1199a.png_bf74fcf2-8c0e-495d-8394-1b2eb097f390.png,3361,81476,67290,69817,54342,79959,81476,67290,69817,54342,79959,81717,72395,85457,74924,86850,75885,80718,135199,122240,1494713,77564,82870,134505,124914,1501018,5719502,5685814,5664723,5677590,5710927,5719502,5685814,5664723,5677590,5710927,5717707,5686377,5663881,5678512,5709044,5731809,5702430,5649545,3189054,3365837,5732154,5704138,5650291,3188834,3365640
3361_original_1199a.png_cf61f023-3033-41ec-aaef-bbad2d8679e2.png,3361,84020,68510,73264,58072,75843,84020,68510,73264,58072,75843,81245,72546,82546,77712,85717,77431,81631,133070,134687,1502249,78712,83977,144626,140050,1504063,5717674,5684274,5661862,5675668,5708971,5717674,5684274,5661862,5675668,5708971,5714999,5683488,5660692,5675068,5706253,5729209,5699565,5646414,3186829,3363611,5730782,5702187,5647372,3186342,3363105
3361_original_1199a.png_7e334c95-7c42-41d8-b510-ffe457b27e6e.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_5c1ee23b-be33-48ac-b0f2-0fffdaf7a97b.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_487cf67c-7040-492f-8022-448f54bc83b3.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_7a05389e-5afe-48c4-bae0-3fadc01b0da3.png,3361,82710,67214,70707,66225,95551,82710,67214,70707,66225,95551,86663,76465,85063,78983,86823,80445,88606,156722,183452,1518268,81016,94236,151380,191307,1519511,5711122,5667644,5645743,5659399,5697297,5711122,5667644,5645743,5659399,5697297,5729379,5695593,5667859,5686181,5720915,5738647,5707782,5641392,3181574,3358226,5738286,5707328,5641446,3181945,3358587
3361_original_1199a.png_fc16d125-2ad0-42cd-a3a3-8adefa2d0928.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_c53dfa1b-b810-4f35-b78f-ac313c002ee8.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_d608e3b3-16e6-4a1b-8de5-8eb2a9c64d2a.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_21400fe1-e044-43e3-b035-2f956546b72a.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_0138bb1a-8e8a-4e0e-a18c-4cf013366184.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_858a4ff8-5691-4305-bd13-1fbf907c7f2d.png,3361,85987,82317,89669,86334,83752,85987,82317,89669,86334,83752,84760,87132,95531,94330,91354,88247,98587,147663,204231,1519724,87201,98865,149732,201477,1516028,5718687,5684317,5655853,5673624,5710366,5718687,5684317,5655853,5673624,5710366,5721884,5684414,5654969,5673618,5712426,5733999,5704545,5638369,3178225,3354876,5733123,5703847,5637972,3178033,3354678
3361_original_1199a.png_62123826-b2a7-4a1a-a3e1-9f9b7733ab1a.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_2277d5bb-7ee2-4f84-9b42-05633b2094d0.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_1ffd6cfc-6fec-43d4-b634-d4fbdb13c4aa.png,3361,84221,73741,74113,70920,94939,84221,73741,74113,70920,94939,85217,80274,90862,81126,90152,83145,95581,159119,207871,1519799,82793,94586,157631,211436,1516233,5707307,5662917,5640289,5653918,5694009,5707307,5662917,5640289,5653918,5694009,5727411,5692652,5662994,5682538,5719266,5735293,5704347,5635493,3176197,3352827,5734197,5703284,5635279,3176644,3353193
3361_original_1199a.png_72dcf1d3-aa0e-401c-80a8-d1f9020d3f1c.png,3361,72021,62055,63882,61397,75344,72021,62055,63882,61397,75344,82154,71885,77100,58750,74940,64964,68439,130400,122455,1486450,69161,69441,136097,131798,1492162,5702465,5671057,5652740,5664173,5692958,5702465,5671057,5652740,5664173,5692958,5717340,5684103,5661954,5675506,5708854,5724322,5694693,5643218,3185513,3362134,5724597,5695477,5643509,3185244,3361840
3361_original_1199a.png_a4a9d4dd-a52e-4d7f-932c-51bc4f49f616.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_95f74a16-0955-4c4e-8b91-953f24d83abe.png,3361,81599,66017,70658,54384,75649,81599,66017,70658,54384,75649,79712,70584,75938,69201,81178,72989,75363,128160,132412,1493556,76615,77671,133227,134790,1499654,5719563,5686881,5667420,5679188,5710843,5719563,5686881,5667420,5679188,5710843,5720128,5689062,5667578,5681235,5711528,5733665,5704703,5653578,3191454,3368348,5733873,5705285,5653819,3191256,3368204
3361_original_1199a.png_1b03f5ca-01d5-4c4a-aaca-f4dba7fd52df.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_29f0eb17-4341-47b5-a994-e3962ff35f3f.png,3361,82710,67214,70707,66225,95551,82710,67214,70707,66225,95551,86663,76465,85063,78983,86823,80445,88606,156722,183452,1518268,81016,94236,151380,191307,1519511,5711122,5667644,5645743,5659399,5697297,5711122,5667644,5645743,5659399,5697297,5729379,5695593,5667859,5686181,5720915,5738647,5707782,5641392,3181574,3358226,5738286,5707328,5641446,3181945,3358587
3361_original_1199a.png_cc83b8f4-c5a5-475a-9ad1-4a5e6189a83c.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_f9b6671f-4b04-4272-be71-0e9ad2472172.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_72ed3576-4a4f-4606-9013-7617e04ed74a.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_562fcb97-c9f4-454a-b32a-e12c66eda56e.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_20db9a6a-ac9b-4c6c-a077-7ced6958d729.png,3361,85987,82317,89669,86334,83752,85987,82317,89669,86334,83752,84760,87132,95531,94330,91354,88247,98587,147663,204231,1519724,87201,98865,149732,201477,1516028,5718687,5684317,5655853,5673624,5710366,5718687,5684317,5655853,5673624,5710366,5721884,5684414,5654969,5673618,5712426,5733999,5704545,5638369,3178225,3354876,5733123,5703847,5637972,3178033,3354678
3361_original_1199a.png_5faa3a4f-f533-4eb9-9be9-ebd7fcab22cf.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_77945748-381a-48f7-afc9-e0a05753fc19.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_b1ce3bb3-9eab-4ce8-8d4e-20f332238ddd.png,3361,73293,61367,64104,61989,78692,73293,61367,64104,61989,78692,83154,79232,75493,58885,75991,68141,72492,135748,128451,1494615,69383,76299,141978,128881,1499472,5695883,5663887,5644912,5656851,5686120,5695883,5663887,5644912,5656851,5686120,5712366,5678996,5656253,5670261,5703937,5718247,5688110,5635446,3180893,3357259,5719175,5689495,5636254,3180659,3357030
3361_original_1199a.png_c895bf84-f300-47c0-9257-9ea5f027f5be.png,3361,91480,86510,97301,88626,87860,91480,86510,97301,88626,87860,91882,95464,102811,95537,96139,88849,105981,157587,233097,1528983,90833,105085,150188,225063,1520082,5718280,5683088,5652789,5671936,5709760,5718280,5683088,5652789,5671936,5709760,5719818,5681954,5651487,5670869,5710393,5732661,5702807,5634333,3174663,3351267,5730871,5701083,5633530,3174655,3351186
3361_original_1199a.png_d41f621a-4c33-4f49-9deb-409f78948d3b.png,3361,81599,66017,70658,54384,75649,81599,66017,70658,54384,75649,79712,70584,75938,69201,81178,72989,75363,128160,132412,1493556,76615,77671,133227,134790,1499654,5719563,5686881,5667420,5679188,5710843,5719563,5686881,5667420,5679188,5710843,5720128,5689062,5667578,5681235,5711528,5733665,5704703,5653578,3191454,3368348,5733873,5705285,5653819,3191256,3368204
3361_original_1199a.png_5c1e1d7a-f452-4471-aaee-c7f667312ee3.png,3361,70632,54582,63428,57545,77345,70632,54582,63428,57545,77345,79337,66662,72244,49986,75966,65683,70321,129200,125108,1493911,68729,68250,126932,123571,1488821,5708212,5677678,5659946,5671419,5698683,5708212,5677678,5659946,5671419,5698683,5721219,5689130,5669604,5681692,5712840,5729875,5700545,5651236,3190734,3367543,5728439,5699508,5650670,3190421,3367209
3361_original_1199a.png_9797b3ed-ecfc-427a-a011-16cb6029ca6b.png,3361,81476,67290,69817,54342,79959,81476,67290,69817,54342,79959,81717,72395,85457,74924,86850,75885,80718,135199,122240,1494713,77564,82870,134505,124914,1501018,5719502,5685814,5664723,5677590,5710927,5719502,5685814,5664723,5677590,5710927,5717707,5686377,5663881,5678512,5709044,5731809,5702430,5649545,3189054,3365837,5732154,5704138,5650291,3188834,3365640
3361_original_1199a.png_30e3f90d-dd1a-4512-b572-18fbdb775ede.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_afc9f0f6-84b4-4c4b-90f1-249628dd5310.png,3361,84020,68510,73264,58072,75843,84020,68510,73264,58072,75843,81245,72546,82546,77712,85717,77431,81631,133070,134687,1502249,78712,83977,144626,140050,1504063,5717674,5684274,5661862,5675668,5708971,5717674,5684274,5661862,5675668,5708971,5714999,5683488,5660692,5675068,5706253,5729209,5699565,5646414,3186829,3363611,5730782,5702187,5647372,3186342,3363105
3361_original_1199a.png_13280e8f-4724-425b-9a09-3fdd07697cb1.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_86d695be-8643-4c77-8996-4d08e2dae4f5.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_76052fb9-19cf-48b9-8db4-088f2ac1e0dd.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_92389196-fb1d-43a6-a30f-bf101b59b0b5.png,3361,81599,66017,70658,54384,75649,81599,66017,70658,54384,75649,79712,70584,75938,69201,81178,72989,75363,128160,132412,1493556,76615,77671,133227,134790,1499654,5719563,5686881,5667420,5679188,5710843,5719563,5686881,5667420,5679188,5710843,5720128,5689062,5667578,5681235,5711528,5733665,5704703,5653578,3191454,3368348,5733873,5705285,5653819,3191256,3368204
3361_original_1199a.png_5317c060-d415-4d37-a4d0-e2d2ae1350d4.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_7c9b6d28-11ec-48f6-a71f-ab067aba9c0b.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_c1761873-9b65-4681-98b3-b94fb5b7c729.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_b33445f0-7617-4eaf-9a69-686f5a5807f5.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_d055412a-ec31-404e-a0cc-6f9224efbda4.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_1ddb8ee7-23e4-41b5-a50b-d9b566620103.png,3361,66285,44842,46510,34713,90028,66285,44842,46510,34713,90028,71087,54859,54754,36728,92510,45859,50615,127679,91753,1491582,46199,50441,126278,91363,1491876,5710081,5679292,5665948,5674547,5699352,5710081,5679292,5665948,5674547,5699352,5717821,5686341,5670520,5680674,5707610,5729969,5697965,5655033,3200209,3376808,5729351,5697745,5655174,3200297,3376896
3361_original_1199a.png_a0cbb57d-650d-4664-84b6-318dc8431356.png,3361,88524,79236,86668,84229,86387,88524,79236,86668,84229,86387,86964,88476,100101,92927,94599,84067,99120,146922,205472,1513922,85032,103155,147604,206844,1520577,5718150,5684338,5656902,5674209,5709945,5718150,5684338,5656902,5674209,5709945,5721700,5684048,5654213,5673105,5712307,5733187,5704112,5638180,3178036,3354646,5733386,5704321,5638768,3178430,3355073
3361_original_1199a.png_fe5f7197-4f32-45a4-b350-d93d2677719f.png,3361,70632,54582,63428,57545,77345,70632,54582,63428,57545,77345,79337,66662,72244,49986,75966,65683,70321,129200,125108,1493911,68729,68250,126932,123571,1488821,5708212,5677678,5659946,5671419,5698683,5708212,5677678,5659946,5671419,5698683,5721219,5689130,5669604,5681692,5712840,5729875,5700545,5651236,3190734,3367543,5728439,5699508,5650670,3190421,3367209
